benchmark,run,metric,value,unit,direction,role,source
convolution1D-cuda,5,mask_3.int16.conv1d.block_64,2.9660080570000003,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d.block_128,1.487581909,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d.block_256,1.1303236079999999,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d.block_512,1.100803345,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d.block_1024,1.119799561,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d-tiled.block_64,2.966841309,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d-tiled.block_128,1.497246094,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d-tiled.block_256,1.3407342530000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d-tiled.block_512,1.292537231,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d-tiled.block_1024,1.315540771,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d-tiled-caching.block_64,2.9676135250000004,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d-tiled-caching.block_128,1.492676514,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d-tiled-caching.block_256,1.346192749,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d-tiled-caching.block_512,1.3941779790000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_3.int16.conv1d-tiled-caching.block_1024,1.470610596,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d.block_64,2.9856640619999997,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d.block_128,2.684539551,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d.block_256,2.684554443,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d.block_512,2.688024658,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d.block_1024,2.7109880370000004,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d-tiled.block_64,2.989620361,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d-tiled.block_128,2.833942383,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d-tiled.block_256,2.859501953,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d-tiled.block_512,2.8833903810000003,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d-tiled.block_1024,2.916924561,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d-tiled-caching.block_64,3.001699951,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d-tiled-caching.block_128,2.726557617,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d-tiled-caching.block_256,2.7243940429999998,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d-tiled-caching.block_512,2.7350539549999997,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp64.conv1d-tiled-caching.block_1024,2.753203857,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d.block_64,2.9991130370000003,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d.block_128,1.488679321,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d.block_256,1.414425781,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d.block_512,1.411613892,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d.block_1024,1.45038623,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d-tiled.block_64,2.970469971,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d-tiled.block_128,1.807511597,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d-tiled.block_256,1.756536255,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d-tiled.block_512,1.7653914789999998,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d-tiled.block_1024,1.809856567,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d-tiled-caching.block_64,2.97026001,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d-tiled-caching.block_128,1.8697281490000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d-tiled-caching.block_256,1.7701252440000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d-tiled-caching.block_512,1.781142456,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.fp32.conv1d-tiled-caching.block_1024,1.842356689,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d.block_64,2.967696533,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d.block_128,1.486317627,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d.block_256,1.166834717,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d.block_512,1.169797729,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d.block_1024,1.2869764399999999,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d-tiled.block_64,2.967249023,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d-tiled.block_128,1.562219482,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d-tiled.block_256,1.5013732910000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d-tiled.block_512,1.472739746,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d-tiled.block_1024,1.498856567,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d-tiled-caching.block_64,2.9671250000000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d-tiled-caching.block_128,1.592630005,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d-tiled-caching.block_256,1.569211914,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d-tiled-caching.block_512,1.617742798,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_5.int16.conv1d-tiled-caching.block_1024,1.7486655270000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d.block_64,2.99841748,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d.block_128,2.700055176,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d.block_256,2.702770508,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d.block_512,2.711428223,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d.block_1024,2.710875244,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d-tiled.block_64,2.995381348,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d-tiled.block_128,2.904705566,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d-tiled.block_256,2.961957031,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d-tiled.block_512,2.9976286620000003,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d-tiled.block_1024,3.031922119,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d-tiled-caching.block_64,3.018503174,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d-tiled-caching.block_128,2.7696523440000003,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d-tiled-caching.block_256,2.763278809,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d-tiled-caching.block_512,2.77862207,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp64.conv1d-tiled-caching.block_1024,2.804547363,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d.block_64,2.9992866210000004,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d.block_128,1.567463501,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d.block_256,1.524102173,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d.block_512,1.537060791,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d.block_1024,1.580415771,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d-tiled.block_64,2.974084717,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d-tiled.block_128,1.898875244,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d-tiled.block_256,1.8862883300000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d-tiled.block_512,1.9065311280000001,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d-tiled.block_1024,1.930282837,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d-tiled-caching.block_64,2.979601318,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d-tiled-caching.block_128,2.061784424,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d-tiled-caching.block_256,1.9783179929999999,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d-tiled-caching.block_512,2.009411133,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.fp32.conv1d-tiled-caching.block_1024,2.1303483890000003,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d.block_64,3.001552002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d.block_128,1.573625488,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d.block_256,1.530067261,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d.block_512,1.5225909420000001,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d.block_1024,1.6192989500000001,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d-tiled.block_64,2.967452637,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d-tiled.block_128,1.776736694,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d-tiled.block_256,1.7115289310000001,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d-tiled.block_512,1.684328735,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d-tiled.block_1024,1.708206177,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d-tiled-caching.block_64,2.966128662,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d-tiled-caching.block_128,1.9928599850000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d-tiled-caching.block_256,1.960437012,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d-tiled-caching.block_512,1.975876343,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_7.int16.conv1d-tiled-caching.block_1024,2.107341797,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d.block_64,3.0059042970000003,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d.block_128,2.704408203,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d.block_256,2.7060068360000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d.block_512,2.717570801,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d.block_1024,2.719760986,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d-tiled.block_64,2.9959606930000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d-tiled.block_128,2.9164409179999997,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d-tiled.block_256,2.982030029,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d-tiled.block_512,3.041278076,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d-tiled.block_1024,3.0805837400000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d-tiled-caching.block_64,3.0424489749999997,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d-tiled-caching.block_128,2.8165310060000004,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d-tiled-caching.block_256,2.807582031,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d-tiled-caching.block_512,2.827439941,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp64.conv1d-tiled-caching.block_1024,2.864432129,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp32.conv1d.block_64,3.003248047,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp32.conv1d.block_128,1.5814738769999999,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp32.conv1d.block_256,1.5477186280000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp32.conv1d.block_512,1.57836853,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp32.conv1d.block_1024,1.6257128909999998,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp32.conv1d-tiled.block_64,2.973216797,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp32.conv1d-tiled.block_128,1.8444597169999999,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp32.conv1d-tiled.block_256,1.809923462,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp32.conv1d-tiled.block_512,1.824860229,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
convolution1D-cuda,5,mask_9.fp32.conv1d-tiled.block_1024,1.911742554,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-5.log
